entityId,timestamp,current,lampIsRunning,voltage,ttf,ttf_label
Test1,2019-11-04 23:39:24,0.6223991557572592,True,0.21585787423672212,323,>2min
Test1,2019-11-04 23:39:22,0.6265618096865637,True,0.21585787423672212,322,>2min
Test1,2019-11-04 23:39:20,0.6250582680785775,True,0.2249351412666777,321,>2min
Test1,2019-11-04 23:39:20,0.6250582680785775,True,0.22555090283841842,320,>2min
Test1,2019-11-04 23:39:18,0.6255400910700711,True,0.22555090283841842,319,>2min
Test1,2019-11-04 23:39:16,0.6199474513189205,True,0.21737700958260853,318,>2min
Test1,2019-11-04 23:39:16,0.6199474513189205,True,0.21903127060959282,317,>2min
Test1,2019-11-04 23:39:14,0.625074488990906,True,0.21903127060959282,316,>2min
Test1,2019-11-04 23:39:12,0.6283120491253862,True,0.2215895157965653,315,>2min
Test1,2019-11-04 23:39:10,0.6243694467037917,True,0.21320902178466578,314,>2min
Test1,2019-11-04 23:39:08,0.6265749365325703,True,0.20510883097349275,313,>2min
Test1,2019-11-04 23:39:06,0.6224484359216718,True,0.20978967376179497,312,>2min
Test1,2019-11-04 23:39:04,0.6214017653306128,True,0.19955266925154191,311,>2min
Test1,2019-11-04 23:39:04,0.6214017653306128,True,0.19532619295900777,310,>2min
Test1,2019-11-04 23:39:02,0.6173946022975685,True,0.19532619295900777,309,>2min
Test1,2019-11-04 23:39:00,0.620009798771977,True,0.19767640239782783,308,>2min
Test1,2019-11-04 23:38:58,0.6219208100214767,True,0.1939850753128844,307,>2min
Test1,2019-11-04 23:38:56,0.6174158793948664,True,0.18778953629177889,306,>2min
Test1,2019-11-04 23:38:56,0.6174158793948664,True,0.17976810612159283,305,>2min
Test1,2019-11-04 23:38:54,0.617669922503405,True,0.17976810612159283,304,>2min
Test1,2019-11-04 23:38:54,0.617669922503405,True,0.1709240090163734,303,>2min
Test1,2019-11-04 23:38:52,0.6224456160299882,True,0.1709240090163734,302,>2min
Test1,2019-11-04 23:38:50,0.6242058263236065,True,0.1756538079468067,301,>2min
Test1,2019-11-04 23:38:50,0.6242058263236065,True,0.1791758021596225,300,>2min
Test1,2019-11-04 23:38:48,0.623312249895773,True,0.1791758021596225,299,>2min
Test1,2019-11-04 23:38:48,0.623312249895773,True,0.18315682337585507,298,>2min
Test1,2019-11-04 23:38:46,0.6250508082541064,True,0.18315682337585507,297,>2min
Test1,2019-11-04 23:38:44,0.6256295206212339,True,0.1928370553348344,296,>2min
Test1,2019-11-04 23:38:44,0.6256295206212339,True,0.19110606947568815,295,>2min
Test1,2019-11-04 23:38:42,0.6298799718055149,True,0.19110606947568815,294,>2min
Test1,2019-11-04 23:38:42,0.6298799718055149,True,0.19457419241948104,293,>2min
Test1,2019-11-04 23:38:40,0.6270774291666391,True,0.19457419241948104,292,>2min
Test1,2019-11-04 23:38:40,0.6270774291666391,True,0.19696888220203712,291,>2min
Test1,2019-11-04 23:38:38,0.628507446316089,True,0.19696888220203712,290,>2min
Test1,2019-11-04 23:38:38,0.628507446316089,True,0.20537750075881658,289,>2min
Test1,2019-11-04 23:38:36,0.6243275873844878,True,0.20537750075881658,288,>2min
Test1,2019-11-04 23:38:36,0.6243275873844878,True,0.2010828423253164,287,>2min
Test1,2019-11-04 23:38:34,0.6271621817269676,True,0.2010828423253164,286,>2min
Test1,2019-11-04 23:38:34,0.6271621817269676,True,0.20917850759772838,285,>2min
Test1,2019-11-04 23:38:32,0.6302182800257202,True,0.20917850759772838,284,>2min
Test1,2019-11-04 23:38:30,0.6308845154289103,True,0.2212759601111811,283,>2min
Test1,2019-11-04 23:38:30,0.6308845154289103,True,0.21829851711903883,282,>2min
Test1,2019-11-04 23:38:28,0.6339976111388502,True,0.21829851711903883,281,>2min
Test1,2019-11-04 23:38:28,0.6339976111388502,True,0.20595977966977286,280,>2min
Test1,2019-11-04 23:38:26,0.6395373599035031,True,0.20595977966977286,279,>2min
Test1,2019-11-04 23:38:26,0.6395373599035031,True,0.21696676754553348,278,>2min
Test1,2019-11-04 23:38:24,0.6366851481875528,True,0.21696676754553348,277,>2min
Test1,2019-11-04 23:38:22,0.6345987583105663,True,0.226059101020804,276,>2min
Test1,2019-11-04 23:38:22,0.6345987583105663,True,0.23837326844194187,275,>2min
Test1,2019-11-04 23:38:20,0.6383053701957827,True,0.23837326844194187,274,>2min
Test1,2019-11-04 23:38:20,0.6383053701957827,True,0.24826986835937473,273,>2min
Test1,2019-11-04 23:38:18,0.6370613671590962,True,0.24826986835937473,272,>2min
Test1,2019-11-04 23:38:18,0.6370613671590962,True,0.26041697817776277,271,>2min
Test1,2019-11-04 23:38:16,0.6336015696613712,True,0.26041697817776277,270,>2min
Test1,2019-11-04 23:38:16,0.6336015696613712,True,0.27342342472432923,269,>2min
Test1,2019-11-04 23:38:14,0.6355723501466153,True,0.27342342472432923,268,>2min
Test1,2019-11-04 23:38:14,0.6355723501466153,True,0.26798281879905816,267,>2min
Test1,2019-11-04 23:38:12,0.6306618756736557,True,0.26798281879905816,266,>2min
Test1,2019-11-04 23:38:10,0.6279803840271533,True,0.2570762973275329,265,>2min
Test1,2019-11-04 23:38:10,0.6279803840271533,True,0.24638630766047492,264,>2min
Test1,2019-11-04 23:38:08,0.6316295575481395,True,0.24638630766047492,263,>2min
Test1,2019-11-04 23:38:08,0.6316295575481395,True,0.24435874355285472,262,>2min
Test1,2019-11-04 23:38:06,0.6299602370036373,True,0.24435874355285472,261,>2min
Test1,2019-11-04 23:38:04,0.6345287627901257,True,0.2418835929643553,260,>2min
Test1,2019-11-04 23:38:04,0.6345287627901257,True,0.2477763004817919,259,>2min
Test1,2019-11-04 23:38:02,0.6348149552644204,True,0.2477763004817919,258,>2min
Test1,2019-11-04 23:38:02,0.6348149552644204,True,0.2566333191305942,257,>2min
Test1,2019-11-04 23:38:00,0.6347709194469937,True,0.2566333191305942,256,>2min
Test1,2019-11-04 23:37:58,0.6332041129288191,True,0.2580035498230122,255,>2min
Test1,2019-11-04 23:37:56,0.6347866931568621,True,0.27047663307460024,254,>2min
Test1,2019-11-04 23:37:54,0.6307758813033887,True,0.2705326330413219,253,>2min
Test1,2019-11-04 23:37:54,0.6307758813033887,True,0.27749158595774603,252,>2min
Test1,2019-11-04 23:37:52,0.6352292778974923,True,0.27749158595774603,251,>2min
Test1,2019-11-04 23:37:52,0.6352292778974923,True,0.26726922438827516,250,>2min
Test1,2019-11-04 23:37:50,0.638119440389235,True,0.26726922438827516,249,>2min
Test1,2019-11-04 23:37:48,0.6357154548786291,True,0.27903147133233897,248,>2min
Test1,2019-11-04 23:37:46,0.637323232117224,True,0.27421858718257175,247,>2min
Test1,2019-11-04 23:37:46,0.637323232117224,True,0.2648485327800137,246,>2min
Test1,2019-11-04 23:37:44,0.6350553338448538,True,0.2648485327800137,245,>2min
Test1,2019-11-04 23:37:42,0.6317561171738177,True,0.27509566690343756,244,>2min
Test1,2019-11-04 23:37:42,0.6317561171738177,True,0.2663344621646238,243,>2min
Test1,2019-11-04 23:37:40,0.6326800929860689,True,0.2663344621646238,242,>2min
Test1,2019-11-04 23:37:40,0.6326800929860689,True,0.26882602637983877,241,>2min
Test1,2019-11-04 23:37:38,0.6277947743689353,True,0.26882602637983877,240,>2min
Test1,2019-11-04 23:37:38,0.6277947743689353,True,0.27741251783326126,239,>2min
Test1,2019-11-04 23:37:36,0.6268547890358932,True,0.27741251783326126,238,>2min
Test1,2019-11-04 23:37:36,0.6268547890358932,True,0.28706556760776614,237,>2min
Test1,2019-11-04 23:37:34,0.6271742429037795,True,0.28706556760776614,236,>2min
Test1,2019-11-04 23:37:34,0.6271742429037795,True,0.2823037776214628,235,>2min
Test1,2019-11-04 23:37:32,0.6292292688624597,True,0.2823037776214628,234,>2min
Test1,2019-11-04 23:37:32,0.6292292688624597,True,0.27329647100579885,233,>2min
Test1,2019-11-04 23:37:30,0.6280503660363941,True,0.27329647100579885,232,>2min
Test1,2019-11-04 23:37:30,0.6280503660363941,True,0.2668011674317778,231,>2min
Test1,2019-11-04 23:37:28,0.6253920423065563,True,0.2668011674317778,230,>2min
Test1,2019-11-04 23:37:28,0.6253920423065563,True,0.25565202733769016,229,>2min
Test1,2019-11-04 23:37:26,0.6308204711844791,True,0.25565202733769016,228,>2min
Test1,2019-11-04 23:37:26,0.6308204711844791,True,0.2538754215453135,227,>2min
Test1,2019-11-04 23:37:24,0.6326613390995635,True,0.2538754215453135,226,>2min
Test1,2019-11-04 23:37:24,0.6326613390995635,True,0.2584568399818207,225,>2min
Test1,2019-11-04 23:37:22,0.6367058502464371,True,0.2584568399818207,224,>2min
Test1,2019-11-04 23:37:22,0.6367058502464371,True,0.2578683908112862,223,>2min
Test1,2019-11-04 23:37:20,0.6419547845323138,True,0.2578683908112862,222,>2min
Test1,2019-11-04 23:37:20,0.6419547845323138,True,0.25553922687673947,221,>2min
Test1,2019-11-04 23:37:18,0.6460817974766218,True,0.25553922687673947,220,>2min
Test1,2019-11-04 23:37:18,0.6460817974766218,True,0.2670035748292226,219,>2min
Test1,2019-11-04 23:37:16,0.6460710426994745,True,0.2670035748292226,218,>2min
Test1,2019-11-04 23:37:16,0.6460710426994745,True,0.2651465412728008,217,>2min
Test1,2019-11-04 23:37:14,0.6425271503289861,True,0.2651465412728008,216,>2min
Test1,2019-11-04 23:37:12,0.6421526805752399,True,0.2577591236728502,215,>2min
Test1,2019-11-04 23:37:10,0.6367611057638581,True,0.25642638320635963,214,>2min
Test1,2019-11-04 23:37:10,0.6367611057638581,True,0.26243303002114193,213,>2min
Test1,2019-11-04 23:37:08,0.639563752584415,True,0.26243303002114193,212,>2min
Test1,2019-11-04 23:37:08,0.639563752584415,True,0.25409614045567797,211,>2min
Test1,2019-11-04 23:37:06,0.6350588464700436,True,0.25409614045567797,210,>2min
Test1,2019-11-04 23:37:06,0.6350588464700436,True,0.26549152571034584,209,>2min
Test1,2019-11-04 23:37:04,0.6406424295121683,True,0.26549152571034584,208,>2min
Test1,2019-11-04 23:37:04,0.6406424295121683,True,0.27217438557818147,207,>2min
Test1,2019-11-04 23:37:02,0.6440131635378998,True,0.27217438557818147,206,>2min
Test1,2019-11-04 23:37:02,0.6440131635378998,True,0.27362890538597223,205,>2min
Test1,2019-11-04 23:37:00,0.6460100425344403,True,0.27362890538597223,204,>2min
Test1,2019-11-04 23:36:58,0.6497475206576816,True,0.28159420786674927,203,>2min
Test1,2019-11-04 23:36:58,0.6497475206576816,True,0.2854108623068503,202,>2min
Test1,2019-11-04 23:36:56,0.6534319340451532,True,0.2854108623068503,201,>2min
Test1,2019-11-04 23:36:54,0.6537781002228426,True,0.28301053042870156,200,>2min
Test1,2019-11-04 23:36:52,0.6533255833486364,True,0.2788192599741368,199,>2min
Test1,2019-11-04 23:36:52,0.6533255833486364,True,0.27097780040916253,198,>2min
Test1,2019-11-04 23:36:50,0.6487113274856477,True,0.27097780040916253,197,>2min
Test1,2019-11-04 23:36:50,0.6487113274856477,True,0.28347732902785183,196,>2min
Test1,2019-11-04 23:36:48,0.6483925155097552,True,0.28347732902785183,195,>2min
Test1,2019-11-04 23:36:48,0.6483925155097552,True,0.27165174852925705,194,>2min
Test1,2019-11-04 23:36:46,0.6521876391366196,True,0.27165174852925705,193,>2min
Test1,2019-11-04 23:36:44,0.6547950790499192,True,0.2826816729636048,192,>2min
Test1,2019-11-04 23:36:44,0.6547950790499192,True,0.27057901870735135,191,>2min
Test1,2019-11-04 23:36:42,0.6504479426997342,True,0.27057901870735135,190,>2min
Test1,2019-11-04 23:36:40,0.6503405035768222,True,0.2591594092814262,189,>2min
Test1,2019-11-04 23:36:38,0.6499741453682354,True,0.24952971872485827,188,>2min
Test1,2019-11-04 23:36:38,0.6499741453682354,True,0.2533486211963518,187,>2min
Test1,2019-11-04 23:36:36,0.6491034207189095,True,0.2533486211963518,186,>2min
Test1,2019-11-04 23:36:34,0.6473450565701053,True,0.24496649343252544,185,>2min
Test1,2019-11-04 23:36:32,0.6527432554094749,True,0.23963146023111737,184,>2min
Test1,2019-11-04 23:36:30,0.6475647167375436,True,0.23884604723589253,183,>2min
Test1,2019-11-04 23:36:30,0.6475647167375436,True,0.2280246401815367,182,>2min
Test1,2019-11-04 23:36:28,0.6474820659359289,True,0.2280246401815367,181,>2min
Test1,2019-11-04 23:36:28,0.6474820659359289,True,0.21519600058991864,180,>2min
Test1,2019-11-04 23:36:26,0.6477230732558377,True,0.21519600058991864,179,>2min
Test1,2019-11-04 23:36:24,0.6466570088860449,True,0.22231731018854095,178,>2min
Test1,2019-11-04 23:36:24,0.6466570088860449,True,0.23260144698201587,177,>2min
Test1,2019-11-04 23:36:22,0.6429755875737853,True,0.23260144698201587,176,>2min
Test1,2019-11-04 23:36:22,0.6429755875737853,True,0.22766854745156248,175,>2min
Test1,2019-11-04 23:36:20,0.6388488400292166,True,0.22766854745156248,174,>2min
Test1,2019-11-04 23:36:18,0.635751717883226,True,0.2182205143246321,173,>2min
Test1,2019-11-04 23:36:16,0.6344718412581627,True,0.2245501091236469,172,>2min
Test1,2019-11-04 23:36:14,0.6370516158399222,True,0.22785770670855074,171,>2min
Test1,2019-11-04 23:36:12,0.6358057891490037,True,0.2277936253362078,170,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22723037649727768,169,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22846426751451787,168,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22723037649727768,167,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22846426751451787,166,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22723037649727768,165,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22846426751451787,164,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22723037649727768,163,>2min
Test1,2019-11-04 23:36:10,0.6398710837841495,True,0.22846426751451787,162,>2min
Test1,2019-11-04 23:36:08,0.6362778223022583,True,0.22846426751451787,161,>2min
Test1,2019-11-04 23:36:06,0.6377147622652133,True,0.23367176054182748,160,>2min
Test1,2019-11-04 23:36:06,0.6377147622652133,True,0.22303143684969945,159,>2min
Test1,2019-11-04 23:36:04,0.6391988431839329,True,0.22303143684969945,158,>2min
Test1,2019-11-04 23:36:04,0.6391988431839329,True,0.21887838954182495,157,>2min
Test1,2019-11-04 23:36:02,0.6431649731464577,True,0.21887838954182495,156,>2min
Test1,2019-11-04 23:36:02,0.6431649731464577,True,0.2099158839515163,155,>2min
Test1,2019-11-04 23:36:00,0.64816749404478,True,0.2099158839515163,154,>2min
Test1,2019-11-04 23:35:58,0.6484047451886691,True,0.2025070212941015,153,>2min
Test1,2019-11-04 23:35:56,0.6537573961927583,True,0.21468593661176866,152,>2min
Test1,2019-11-04 23:35:56,0.6537573961927583,True,0.21004690613544347,151,>2min
Test1,2019-11-04 23:35:54,0.6537137823805612,True,0.21004690613544347,150,>2min
Test1,2019-11-04 23:35:52,0.6496578692223195,True,0.20232026462143235,149,>2min
Test1,2019-11-04 23:35:52,0.6496578692223195,True,0.20974574619882688,148,>2min
Test1,2019-11-04 23:35:50,0.6503898544387189,True,0.20974574619882688,147,>2min
Test1,2019-11-04 23:35:50,0.6503898544387189,True,0.208257766425963,146,>2min
Test1,2019-11-04 23:35:48,0.6525176052269325,True,0.208257766425963,145,>2min
Test1,2019-11-04 23:35:48,0.6525176052269325,True,0.20003624332808162,144,>2min
Test1,2019-11-04 23:35:46,0.653942026045271,True,0.20003624332808162,143,>2min
Test1,2019-11-04 23:35:46,0.653942026045271,True,0.19837202276792273,142,>2min
Test1,2019-11-04 23:35:44,0.6570147925895876,True,0.19837202276792273,141,>2min
Test1,2019-11-04 23:35:44,0.6570147925895876,True,0.2039803683479956,140,>2min
Test1,2019-11-04 23:35:42,0.6613953284195376,True,0.2039803683479956,139,>2min
Test1,2019-11-04 23:35:42,0.6613953284195376,True,0.2093668673387131,138,>2min
Test1,2019-11-04 23:35:40,0.6608022882732755,True,0.2093668673387131,137,>2min
Test1,2019-11-04 23:35:40,0.6608022882732755,True,0.2216130811759732,136,>2min
Test1,2019-11-04 23:35:38,0.6603993241627746,True,0.2216130811759732,135,>2min
Test1,2019-11-04 23:35:38,0.6603993241627746,True,0.2262547377314277,134,>2min
Test1,2019-11-04 23:35:36,0.6583619661800619,True,0.2262547377314277,133,>2min
Test1,2019-11-04 23:35:34,0.6542868474763285,True,0.23086911573451807,132,>2min
Test1,2019-11-04 23:35:34,0.6542868474763285,True,0.23596661127215446,131,>2min
Test1,2019-11-04 23:35:32,0.6593507541291196,True,0.23596661127215446,130,>2min
Test1,2019-11-04 23:35:32,0.6593507541291196,True,0.23625119461455066,129,>2min
Test1,2019-11-04 23:35:30,0.6557661005782456,True,0.23625119461455066,128,>2min
Test1,2019-11-04 23:35:28,0.6596154778828255,True,0.23411130049661621,127,>2min
Test1,2019-11-04 23:35:28,0.6596154778828255,True,0.2391370690468881,126,>2min
Test1,2019-11-04 23:35:26,0.6601930596266392,True,0.2391370690468881,125,>2min
Test1,2019-11-04 23:35:26,0.6601930596266392,True,0.23288706010526708,124,>2min
Test1,2019-11-04 23:35:24,0.6588305711004933,True,0.23288706010526708,123,>2min
Test1,2019-11-04 23:35:24,0.6588305711004933,True,0.22397182109901032,122,>2min
Test1,2019-11-04 23:35:22,0.6608153350446067,True,0.22397182109901032,121,>2min
Test1,2019-11-04 23:35:22,0.6608153350446067,True,0.22687954423702048,120,1-2min
Test1,2019-11-04 23:35:20,0.6608177398383589,True,0.22687954423702048,119,1-2min
Test1,2019-11-04 23:35:20,0.6608177398383589,True,0.22319001196136704,118,1-2min
Test1,2019-11-04 23:35:18,0.6623107341630324,True,0.22319001196136704,117,1-2min
Test1,2019-11-04 23:35:18,0.6623107341630324,True,0.23460506355689706,116,1-2min
Test1,2019-11-04 23:35:16,0.6628528734603656,True,0.23460506355689706,115,1-2min
Test1,2019-11-04 23:35:14,0.6638383859860949,True,0.22461288983509706,114,1-2min
Test1,2019-11-04 23:35:14,0.6638383859860949,True,0.22160942677785758,113,1-2min
Test1,2019-11-04 23:35:12,0.6651976191647524,True,0.22160942677785758,112,1-2min
Test1,2019-11-04 23:35:12,0.6651976191647524,True,0.22026255024380517,111,1-2min
Test1,2019-11-04 23:35:10,0.6707893244134131,True,0.22026255024380517,110,1-2min
Test1,2019-11-04 23:35:10,0.6707893244134131,True,0.21340398319085496,109,1-2min
Test1,2019-11-04 23:35:08,0.6682007170443898,True,0.21340398319085496,108,1-2min
Test1,2019-11-04 23:35:06,0.6677052181816434,True,0.2042590823914961,107,1-2min
Test1,2019-11-04 23:35:04,0.672073408316627,True,0.2044454704325426,106,1-2min
Test1,2019-11-04 23:35:02,0.6686649686976044,True,0.21742826263841003,105,1-2min
Test1,2019-11-04 23:35:00,0.6676644412731699,True,0.2079297453514247,104,1-2min
Test1,2019-11-04 23:35:00,0.6676644412731699,True,0.22025197162384494,103,1-2min
Test1,2019-11-04 23:34:58,0.6688915363110671,True,0.22025197162384494,102,1-2min
Test1,2019-11-04 23:34:58,0.6688915363110671,True,0.20758119829614982,101,1-2min
Test1,2019-11-04 23:34:56,0.6665152309947189,True,0.20758119829614982,100,1-2min
Test1,2019-11-04 23:34:54,0.6690687304747523,True,0.2162115779590711,99,1-2min
Test1,2019-11-04 23:34:54,0.6690687304747523,True,0.22603793928773624,98,1-2min
Test1,2019-11-04 23:34:52,0.6661247013491727,True,0.22603793928773624,97,1-2min
Test1,2019-11-04 23:34:52,0.6661247013491727,True,0.2145577243982903,96,1-2min
Test1,2019-11-04 23:34:50,0.6666645363603532,True,0.2145577243982903,95,1-2min
Test1,2019-11-04 23:34:50,0.6666645363603532,True,0.21085900983347622,94,1-2min
Test1,2019-11-04 23:34:48,0.6611771624531235,True,0.21085900983347622,93,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21228537244104945,92,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21359639318168117,91,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21228537244104945,90,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21359639318168117,89,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21228537244104945,88,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21359639318168117,87,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21228537244104945,86,1-2min
Test1,2019-11-04 23:34:46,0.6629976485041329,True,0.21359639318168117,85,1-2min
Test1,2019-11-04 23:34:44,0.6626850163098619,True,0.21359639318168117,84,1-2min
Test1,2019-11-04 23:34:44,0.6626850163098619,True,0.20447327234252272,83,1-2min
Test1,2019-11-04 23:34:42,0.6595300169984724,True,0.20447327234252272,82,1-2min
Test1,2019-11-04 23:34:40,0.6638261025386192,True,0.21203652372844678,81,1-2min
Test1,2019-11-04 23:34:38,0.6650789795326152,True,0.21246196902883563,80,1-2min
Test1,2019-11-04 23:34:36,0.6664272509229741,True,0.20158130087316287,79,1-2min
